,Distance,Treatment,time,mean,se
21376,76.897,0 min,60 min,26.222225,1.718551152
21377,77.011,0 min,60 min,26.220675,1.893660426
21378,77.126,0 min,60 min,26.3728,2.051868176
21379,77.241,0 min,60 min,26.25875,2.057141679
21380,77.356,0 min,60 min,26.6126,2.129608309
21381,77.471,0 min,60 min,26.451225,2.007686857
21382,77.586,0 min,60 min,26.5557,1.966833097
21383,77.701,0 min,60 min,26.517325,1.933479766
21384,77.816,0 min,60 min,26.238975,1.898020742
21385,77.931,0 min,60 min,26.292175,2.059767951
21386,78.046,0 min,60 min,25.927675,2.132320427
21387,78.161,0 min,60 min,25.996,2.325654892
21388,78.276,0 min,60 min,25.91505,2.520443427
21389,78.391,0 min,60 min,25.8182,2.630249105
21390,78.506,0 min,60 min,26.061225,2.842107473
21391,78.621,0 min,60 min,25.8778,2.839574197
21392,78.736,0 min,60 min,26.1295,3.004004877
21393,78.851,0 min,60 min,26.150475,3.123767971
21394,78.966,0 min,60 min,26.242875,3.227995108
21395,79.08,0 min,60 min,26.51785,3.47999006
21396,79.195,0 min,60 min,26.411075,3.46559012
21397,79.31,0 min,60 min,26.8073,3.781374552
21398,79.425,0 min,60 min,27.012075,3.981516186
21399,79.54,0 min,60 min,27.357425,4.349395422
21400,79.655,0 min,60 min,27.89525,4.936907785
21401,79.77,0 min,60 min,27.996275,5.180636546
21402,79.885,0 min,60 min,28.37415,5.714181097
21403,80,0 min,60 min,28.252525,5.788452534
21404,80.115,0 min,60 min,28.0633,5.874824447
21405,80.23,0 min,60 min,27.8909,5.893915909
21406,80.345,0 min,60 min,27.384225,5.628953546
21407,80.46,0 min,60 min,27.38245,5.802560083
21408,80.575,0 min,60 min,26.951025,5.549136746
21409,80.69,0 min,60 min,26.76225,5.534727741
21410,80.805,0 min,60 min,26.6317,5.513476822
21411,80.92,0 min,60 min,26.203525,5.273621391
21412,81.034,0 min,60 min,26.26955,5.418995509
21413,81.149,0 min,60 min,25.903225,5.212568171
21414,81.264,0 min,60 min,25.934475,5.335137379
21415,81.379,0 min,60 min,25.93265,5.403038433
21416,81.494,0 min,60 min,25.6999,5.312038504
21417,81.609,0 min,60 min,25.816875,5.506772617
21418,81.724,0 min,60 min,25.342025,5.258455874
21419,81.839,0 min,60 min,25.23445,5.330040265
21420,81.954,0 min,60 min,24.86195,5.26584319
21421,82.069,0 min,60 min,24.385725,5.125081645
21422,82.184,0 min,60 min,24.2956,5.301611887
21423,82.299,0 min,60 min,23.714675,5.053291761
21424,82.414,0 min,60 min,23.63745,5.186859819
21425,82.529,0 min,60 min,23.211825,5.06380562
21426,82.644,0 min,60 min,22.836525,4.894911506
21427,82.759,0 min,60 min,22.74655,5.000235759
21428,82.874,0 min,60 min,22.27255,4.684290008
21429,82.989,0 min,60 min,22.258175,4.809124412
21430,83.103,0 min,60 min,21.913025,4.651955155
21431,83.218,0 min,60 min,21.72435,4.575794308
21432,83.333,0 min,60 min,21.699475,4.664655218
21433,83.448,0 min,60 min,21.3529,4.340075834
21434,83.563,0 min,60 min,21.46065,4.518128323
21435,83.678,0 min,60 min,21.150375,4.289128468
21436,83.793,0 min,60 min,21.052225,4.25498715
21437,83.908,0 min,60 min,21.1169,4.308958026
21438,84.023,0 min,60 min,20.90495,4.054352531
21439,84.138,0 min,60 min,21.110275,4.251048191
21440,84.253,0 min,60 min,20.86115,4.028120292
21441,84.368,0 min,60 min,20.8212,4.053641249
21442,84.483,0 min,60 min,20.787125,4.058368024
21443,84.598,0 min,60 min,20.540175,3.834842923
21444,84.713,0 min,60 min,20.74455,4.017700852
21445,84.828,0 min,60 min,20.4956,3.76140754
21446,84.943,0 min,60 min,20.49715,3.827154106
21447,85.057,0 min,60 min,20.409575,3.768105467
21448,85.172,0 min,60 min,20.118175,3.579498576
21449,85.287,0 min,60 min,20.273725,3.727476086
21450,85.402,0 min,60 min,19.947975,3.458937493
21451,85.517,0 min,60 min,20.088825,3.596087073
21452,85.632,0 min,60 min,20.02685,3.546064201
21453,85.747,0 min,60 min,19.81295,3.431353562
21454,85.862,0 min,60 min,20.006675,3.582258586
21455,85.977,0 min,60 min,19.7023,3.33149444
21456,86.092,0 min,60 min,19.89395,3.442933765
21457,86.207,0 min,60 min,19.773325,3.326005341
21458,86.322,0 min,60 min,19.6757,3.239317887
21459,86.437,0 min,60 min,19.857525,3.341364796
21460,86.552,0 min,60 min,19.579375,3.138631605
21461,86.667,0 min,60 min,19.81105,3.278321321
21462,86.782,0 min,60 min,19.654025,3.18566194
21463,86.897,0 min,60 min,19.6666,3.158398659
21464,87.011,0 min,60 min,19.8395,3.245666187
21465,87.126,0 min,60 min,19.63155,3.051740657
21466,87.241,0 min,60 min,19.9038,3.189004086
21467,87.356,0 min,60 min,19.699975,3.068500242
21468,87.471,0 min,60 min,19.74385,3.056395519
21469,87.586,0 min,60 min,19.816025,3.116977985
21470,87.701,0 min,60 min,19.622875,2.921841866
21471,87.816,0 min,60 min,19.890975,3.034397356
21472,87.931,0 min,60 min,19.762475,2.872228567
21473,88.046,0 min,60 min,19.89455,2.8849263
21474,88.161,0 min,60 min,19.91775,2.890441938
21475,88.276,0 min,60 min,19.753225,2.7220489
21476,88.391,0 min,60 min,20.0745,2.864034714
21477,88.506,0 min,60 min,19.98875,2.694248735
21478,88.621,0 min,60 min,20.2315,2.780803564
21479,88.736,0 min,60 min,20.3429,2.787025578
21480,88.851,0 min,60 min,20.281625,2.699943772
21481,88.966,0 min,60 min,20.579475,2.848746221
21482,89.08,0 min,60 min,20.428625,2.685512579
21483,89.195,0 min,60 min,20.704925,2.789859612
21484,89.31,0 min,60 min,20.77195,2.721285094
21485,89.425,0 min,60 min,20.68515,2.636635263
21486,89.54,0 min,60 min,20.912025,2.743001163
21487,89.655,0 min,60 min,20.712775,2.567131959
21488,89.77,0 min,60 min,21.0016,2.670571219
21489,89.885,0 min,60 min,21.0428,2.600903027
21490,90,0 min,60 min,21.05455,2.572974433
21491,90.115,0 min,60 min,21.332275,2.657292347
21492,90.23,0 min,60 min,21.171925,2.500187645
21493,90.345,0 min,60 min,21.522025,2.581138739
21494,90.46,0 min,60 min,21.5011,2.46435567
21495,90.575,0 min,60 min,21.58045,2.42786461
21496,90.69,0 min,60 min,21.84495,2.472213341
21497,90.805,0 min,60 min,21.75205,2.32499784
21498,90.92,0 min,60 min,22.165475,2.406514019
21499,91.034,0 min,60 min,22.1007,2.278500887
21500,91.149,0 min,60 min,22.24395,2.243034412
21501,91.264,0 min,60 min,22.460425,2.220901152
21502,91.379,0 min,60 min,22.443475,2.061727655
21503,91.494,0 min,60 min,22.890175,2.092052654
21504,91.609,0 min,60 min,22.83865,1.97423395
21505,91.724,0 min,60 min,23.1338,1.96359604
21506,91.839,0 min,60 min,23.403225,1.956080173
21507,91.954,0 min,60 min,23.512675,1.855462839
21508,92.069,0 min,60 min,24.02875,1.883952623
21509,92.184,0 min,60 min,24.064275,1.801838114
21510,92.299,0 min,60 min,24.500575,1.82573277
21511,92.414,0 min,60 min,24.79215,1.848263635
21512,92.529,0 min,60 min,25.003275,1.873492479
21513,92.644,0 min,60 min,25.556425,1.920479559
21514,92.759,0 min,60 min,25.640525,1.9496723
21515,92.874,0 min,60 min,26.157575,2.023978694
21516,92.989,0 min,60 min,26.455675,2.129500388
21517,93.103,0 min,60 min,26.6816,2.243471529
21518,93.218,0 min,60 min,27.157325,2.297720721
21519,93.333,0 min,60 min,27.21135,2.404983805
21520,93.448,0 min,60 min,27.70635,2.476558787
21521,93.563,0 min,60 min,27.947175,2.597217807
21522,93.678,0 min,60 min,28.216325,2.707061401
21523,93.793,0 min,60 min,28.68875,2.781447687
21524,93.908,0 min,60 min,28.7187,2.926522028
21525,94.023,0 min,60 min,29.21225,2.969328935
21526,94.138,0 min,60 min,29.3839,3.091855758
21527,94.253,0 min,60 min,29.671875,3.160136953
21528,94.368,0 min,60 min,30.07765,3.21061217
21529,94.483,0 min,60 min,30.038975,3.320964127
21530,94.598,0 min,60 min,30.465725,3.293394349
21531,94.713,0 min,60 min,30.433175,3.337924259
21532,94.828,0 min,60 min,30.621225,3.31845124
21533,94.943,0 min,60 min,30.838425,3.310717488
21534,95.057,0 min,60 min,30.766125,3.38711487
21535,95.172,0 min,60 min,31.24595,3.355566006
21536,95.287,0 min,60 min,31.261475,3.393750541
21537,95.402,0 min,60 min,31.57405,3.307241391
21538,95.517,0 min,60 min,31.768025,3.254836011
21539,95.632,0 min,60 min,31.681925,3.283133101
21540,95.747,0 min,60 min,32.064375,3.18258665
21541,95.862,0 min,60 min,31.89915,3.198610668
21542,95.977,0 min,60 min,32.187775,3.046818468
21543,96.092,0 min,60 min,32.330475,2.888547261
21544,96.207,0 min,60 min,32.32975,2.769565364
21545,96.322,0 min,60 min,32.645675,2.526860431
21546,96.437,0 min,60 min,32.4474,2.494340866
21547,96.552,0 min,60 min,32.7053,2.28678925
21548,96.667,0 min,60 min,32.694825,2.177317581
21549,96.782,0 min,60 min,32.646575,2.096184829
21550,96.897,0 min,60 min,32.8474,1.878469794
21551,97.011,0 min,60 min,32.544875,1.843702629
21552,97.126,0 min,60 min,32.7442,1.610496555
21553,97.241,0 min,60 min,32.6777,1.490744753
21554,97.356,0 min,60 min,32.733525,1.337122566
21555,97.471,0 min,60 min,32.9696,1.143253131
21556,97.586,0 min,60 min,32.8008,1.062083973
21557,97.701,0 min,60 min,33.087675,0.97348122
21558,97.816,0 min,60 min,32.97265,0.9350602
21559,97.931,0 min,60 min,32.99335,0.99231405
21560,98.046,0 min,60 min,33.100825,1.180865359
21561,98.161,0 min,60 min,32.9082,1.175443255
21562,98.276,0 min,60 min,33.232325,1.494170409
21563,98.391,0 min,60 min,33.167025,1.525253545
21564,98.506,0 min,60 min,33.345825,1.748422481
21565,98.621,0 min,60 min,33.57095,1.999978922
21566,98.736,0 min,60 min,33.48995,2.066698211
21567,98.851,0 min,60 min,33.837325,2.429811737
21568,98.966,0 min,60 min,33.687725,2.409934215
21569,99.08,0 min,60 min,33.832975,2.643448506
21570,99.195,0 min,60 min,33.942175,2.781941564
21571,99.31,0 min,60 min,33.86215,2.773152864
21572,99.425,0 min,60 min,34.2194,3.068405669
21573,99.54,0 min,60 min,34.019575,3.005303052
21574,99.655,0 min,60 min,34.19435,3.265317295
21575,99.77,0 min,60 min,34.24545,3.388653538
21576,99.885,0 min,60 min,34.144425,3.429407415
21577,100,0 min,60 min,34.386475,3.68754066
21578,100.115,0 min,60 min,34.126725,3.604338174
21579,100.23,0 min,60 min,34.311325,3.841080777
21580,100.345,0 min,60 min,34.178575,3.886444241
21581,100.46,0 min,60 min,34.022325,3.909486659
21582,100.575,0 min,60 min,34.16405,4.146728944
21583,100.69,0 min,60 min,33.83295,4.014479517
21584,100.805,0 min,60 min,33.987675,4.207933346
21585,100.92,0 min,60 min,33.779025,4.142845291
21586,101.034,0 min,60 min,33.722725,4.118008252
21587,101.149,0 min,60 min,33.827075,4.258426397
21588,101.264,0 min,60 min,33.49055,4.025308519
21589,101.379,0 min,60 min,33.62095,4.162003041
21590,101.494,0 min,60 min,33.286,3.967787791
21591,101.609,0 min,60 min,33.1614,3.878929823
21592,101.724,0 min,60 min,33.128075,3.923937698
21593,101.839,0 min,60 min,32.8358,3.688355035
21594,101.954,0 min,60 min,33.08315,3.839141059
21595,102.069,0 min,60 min,32.84375,3.617360947
21596,102.184,0 min,60 min,32.8201,3.596086848
21597,102.299,0 min,60 min,32.7272,3.603615826
21598,102.414,0 min,60 min,32.3475,3.371401347
21599,102.529,0 min,60 min,32.456975,3.483893994
21600,102.644,0 min,60 min,32.1438,3.210816255
21601,102.759,0 min,60 min,32.1895,3.217893073
21602,102.874,0 min,60 min,32.150375,3.17563568
21603,102.989,0 min,60 min,31.860425,2.978222542
21604,103.103,0 min,60 min,31.94695,3.113974337
21605,103.218,0 min,60 min,31.63735,2.913076
21606,103.333,0 min,60 min,31.751825,3.029344637
21607,103.448,0 min,60 min,31.711475,2.973985187
21608,103.563,0 min,60 min,31.5447,2.859793552
21609,103.678,0 min,60 min,31.808175,3.04493245
21610,103.793,0 min,60 min,31.5602,2.847754057
21611,103.908,0 min,60 min,31.74745,3.001942357
21612,104.023,0 min,60 min,31.688975,2.912221627
21613,104.138,0 min,60 min,31.663425,2.850740241
21614,104.253,0 min,60 min,31.939025,2.989092278
21615,104.368,0 min,60 min,31.655175,2.775366287
21616,104.483,0 min,60 min,31.915125,2.96934563
21617,104.598,0 min,60 min,31.8121,2.875877583
21618,104.713,0 min,60 min,31.819825,2.841584041
21619,104.828,0 min,60 min,32.0509,2.944525738
21620,104.943,0 min,60 min,31.844575,2.784560294
21621,105.057,0 min,60 min,32.194775,2.964280121
21622,105.172,0 min,60 min,32.057175,2.861591845
21623,105.287,0 min,60 min,32.108825,2.877239342
21624,105.402,0 min,60 min,32.274075,2.987507363
21625,105.517,0 min,60 min,32.03515,2.815423452
21626,105.632,0 min,60 min,32.3083,2.986033725
21627,105.747,0 min,60 min,32.043325,2.796666053
21628,105.862,0 min,60 min,32.09685,2.793734431
21629,105.977,0 min,60 min,32.14525,2.868995558
21630,106.092,0 min,60 min,31.926375,2.755744968
21631,106.207,0 min,60 min,32.190925,2.949543038
21632,106.322,0 min,60 min,31.92045,2.772003024
21633,106.437,0 min,60 min,32.0186,2.791613664
21634,106.552,0 min,60 min,31.99695,2.794870542
21635,106.667,0 min,60 min,31.8907,2.684727022
21636,106.782,0 min,60 min,32.155175,2.833836893
21637,106.897,0 min,60 min,31.96515,2.663096429
21638,107.011,0 min,60 min,32.21985,2.723603346
21639,107.126,0 min,60 min,32.278125,2.650501068
21640,107.241,0 min,60 min,32.256425,2.528731569
21641,107.356,0 min,60 min,32.53215,2.623143011
21642,107.471,0 min,60 min,32.32755,2.392025624
21643,107.586,0 min,60 min,32.603,2.476572508
21644,107.701,0 min,60 min,32.619175,2.390599572
21645,107.816,0 min,60 min,32.659275,2.330489099
21646,107.931,0 min,60 min,32.972325,2.436499056
21647,108.046,0 min,60 min,32.789925,2.181439338
21648,108.161,0 min,60 min,33.121275,2.229160846
21649,108.276,0 min,60 min,33.18785,2.059842295
21650,108.391,0 min,60 min,33.370475,2.013539425
21651,108.506,0 min,60 min,33.701225,2.099960348
21652,108.621,0 min,60 min,33.524525,1.910071511
21653,108.736,0 min,60 min,33.811375,2.079102442
21654,108.851,0 min,60 min,33.71535,1.954621457
21655,108.966,0 min,60 min,33.84665,1.978941803
21656,109.08,0 min,60 min,34.04715,2.034808355
21657,109.195,0 min,60 min,33.7984,1.846016174
21658,109.31,0 min,60 min,34.067625,1.967411011
21659,109.425,0 min,60 min,33.848225,1.743382313
21660,109.54,0 min,60 min,33.970975,1.721178995
21661,109.655,0 min,60 min,34.06465,1.690615894
21662,109.77,0 min,60 min,33.8484,1.468588028
21663,109.885,0 min,60 min,34.132125,1.551170835
21664,110,0 min,60 min,33.90665,1.276730695
21665,110.115,0 min,60 min,34.0809,1.295630908
21666,110.23,0 min,60 min,34.110425,1.26701277
21667,110.345,0 min,60 min,34.011025,1.137054997
21668,110.46,0 min,60 min,34.37455,1.321484568
21669,110.575,0 min,60 min,34.26945,1.176293171
21670,110.69,0 min,60 min,34.6167,1.346826398
21671,110.805,0 min,60 min,34.627025,1.412395316
21672,110.92,0 min,60 min,34.544625,1.453277378
21673,111.034,0 min,60 min,34.804425,1.667343095
21674,111.149,0 min,60 min,34.583525,1.640927287
21675,111.264,0 min,60 min,34.8794,1.837467532
21676,111.379,0 min,60 min,34.846025,1.918530251
21677,111.494,0 min,60 min,34.868075,2.017214783
21678,111.609,0 min,60 min,35.155875,2.254928315
21679,111.724,0 min,60 min,35.02835,2.225893757
21680,111.839,0 min,60 min,35.389025,2.45268261
21681,111.954,0 min,60 min,35.433975,2.484355934
21682,112.069,0 min,60 min,35.5879,2.583802156
21683,112.184,0 min,60 min,35.8763,2.766195576
21684,112.299,0 min,60 min,35.72165,2.656680365
21685,112.414,0 min,60 min,36.073375,2.884796631
21686,112.529,0 min,60 min,35.981,2.824811639
21687,112.644,0 min,60 min,36.100275,2.916214909
21688,112.759,0 min,60 min,36.2715,3.037669679
21689,112.874,0 min,60 min,36.0662,2.947062847
21690,112.989,0 min,60 min,36.403875,3.223158438
21691,113.103,0 min,60 min,36.2335,3.181629616
21692,113.218,0 min,60 min,36.304925,3.357968157
21693,113.333,0 min,60 min,36.311125,3.474438955
21694,113.448,0 min,60 min,36.05285,3.41413771
21695,113.563,0 min,60 min,36.3416,3.614970771
21696,113.678,0 min,60 min,36.113325,3.458953794
21697,113.793,0 min,60 min,36.33615,3.547895397
21698,113.908,0 min,60 min,36.4648,3.520044731
21699,114.023,0 min,60 min,36.42755,3.412365886
21700,114.138,0 min,60 min,36.88005,3.547921665
21701,114.253,0 min,60 min,36.729925,3.329548965
21702,114.368,0 min,60 min,37.05015,3.390936418
21703,114.483,0 min,60 min,37.08135,3.283264109
21704,114.598,0 min,60 min,37.059475,3.126134813
21705,114.713,0 min,60 min,37.41405,3.2083728
21706,114.828,0 min,60 min,37.197625,2.911273098
21707,114.943,0 min,60 min,37.52335,2.962972229
21708,115.057,0 min,60 min,37.498775,2.846552373
21709,115.172,0 min,60 min,37.520025,2.741144754
21710,115.287,0 min,60 min,37.80725,2.792657765
21711,115.402,0 min,60 min,37.596725,2.500366165
21712,115.517,0 min,60 min,37.869425,2.634874762
21713,115.632,0 min,60 min,37.67035,2.529616476
21714,115.747,0 min,60 min,37.631075,2.507364806
21715,115.862,0 min,60 min,37.761475,2.574867424
21716,115.977,0 min,60 min,37.546775,2.307195355
21717,116.092,0 min,60 min,37.79605,2.497915788
21718,116.207,0 min,60 min,37.543875,2.343957718
21719,116.322,0 min,60 min,37.58615,2.364912209
21720,116.437,0 min,60 min,37.672925,2.406133499
21721,116.552,0 min,60 min,37.3898,2.183415469
21722,116.667,0 min,60 min,37.548425,2.42312297
21723,116.782,0 min,60 min,37.23355,2.255200933
21724,116.897,0 min,60 min,37.30075,2.323038012
21725,117.011,0 min,60 min,37.334825,2.294691982
21726,117.126,0 min,60 min,37.055075,2.077463896
21727,117.241,0 min,60 min,37.195825,2.261925754
21728,117.356,0 min,60 min,36.80265,2.013699301
21729,117.471,0 min,60 min,36.833075,2.085874538
21730,117.586,0 min,60 min,36.72765,2.023844321
21731,117.701,0 min,60 min,36.4619,1.881052054
21732,117.816,0 min,60 min,36.654575,2.031519502
21733,117.931,0 min,60 min,36.315625,1.81536232
21734,118.046,0 min,60 min,36.4688,1.969092508
21735,118.161,0 min,60 min,36.374275,1.925134221
21736,118.276,0 min,60 min,36.1651,1.873174975
21737,118.391,0 min,60 min,36.347325,2.036597852
21738,118.506,0 min,60 min,36.01385,1.859432162
21739,118.621,0 min,60 min,36.1981,2.026273463
21740,118.736,0 min,60 min,36.01265,1.986786826
21741,118.851,0 min,60 min,35.878825,2.006484326
21742,118.966,0 min,60 min,35.983575,2.146889269
21743,119.08,0 min,60 min,35.651725,1.954967534
21744,119.195,0 min,60 min,35.870775,2.115877155
21745,119.31,0 min,60 min,35.58515,1.989091583
21746,119.425,0 min,60 min,35.5001,2.007750258
21747,119.54,0 min,60 min,35.591175,2.149885217
21748,119.655,0 min,60 min,35.30965,1.980531472
21749,119.77,0 min,60 min,35.5828,2.248336196
21750,119.885,0 min,60 min,35.306075,2.160914752
21751,120,0 min,60 min,35.273025,2.254664829
21752,120.115,0 min,60 min,35.298725,2.402915277
21753,120.23,0 min,60 min,35.0683,2.312171422
21754,120.345,0 min,60 min,35.325775,2.634206357
21755,120.46,0 min,60 min,35.0724,2.559040096
21756,120.575,0 min,60 min,35.23315,2.713438766
21757,120.69,0 min,60 min,35.2802,2.804575626
21758,120.805,0 min,60 min,35.091925,2.666509261
21759,120.92,0 min,60 min,35.30375,2.897825342
21760,121.034,0 min,60 min,34.97575,2.746014975
21761,121.149,0 min,60 min,35.055325,2.899676689
21762,121.264,0 min,60 min,34.964625,2.921632962
21763,121.379,0 min,60 min,34.754225,2.839761305
21764,121.494,0 min,60 min,34.94825,3.01939203
21765,121.609,0 min,60 min,34.62345,2.809138858
21766,121.724,0 min,60 min,34.793025,2.942157025
21767,121.839,0 min,60 min,34.755225,2.907821256
21768,121.954,0 min,60 min,34.7306,2.896139396
21769,122.069,0 min,60 min,35.04575,3.058914846
21770,122.184,0 min,60 min,34.842975,3.013523659
